Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-February-2015,2760.00,2817.00,2760.00,2805.35,2799.680874722016308376,35074,5634,98196007.00,15651,44.62,57.00,45.35
11-February-2015,2724.35,2769.00,2700.00,2752.45,2736.433830296337198601,43464,5628,118936360.00,20095,46.23,69.00,28.10
10-February-2015,2714.15,2750.00,2690.25,2720.65,2714.005922923851098632,191966,9307,520996861.00,157883,82.25,59.75,6.50
9-February-2015,2767.00,2767.00,2705.20,2728.50,2726.910648188000344322,34851,5751,95035563.00,12711,36.47,61.80,-38.50
6-February-2015,2855.00,2855.00,2772.50,2779.50,2788.802748706844701070,66504,7463,185466538.00,28189,42.39,82.50,-75.50
5-February-2015,2829.00,2857.60,2825.25,2847.05,2844.596122379673366058,64782,4753,184278626.00,45596,70.38,32.35,18.05
4-February-2015,2780.00,2863.00,2753.85,2829.90,2794.563153648909504739,69418,8429,193992985.00,22104,31.84,109.15,49.90
3-February-2015,2848.65,2855.85,2793.60,2812.35,2813.564134217806466966,67234,6428,189167171.00,32176,47.86,62.25,-36.30
2-February-2015,2874.50,2889.40,2815.00,2834.40,2843.326794279047660199,23143,4160,65803112.00,7544,32.60,74.40,-40.10
30-January-2015,2889.85,2937.00,2860.05,2869.55,2905.296063172350652323,26214,5073,76159431.00,5833,22.25,76.95,-20.30
29-January-2015,2864.50,2889.60,2863.55,2875.40,2880.288189077794951056,15528,2533,44725115.00,5702,36.72,26.05,10.90
28-January-2015,2862.25,2895.00,2842.20,2865.45,2869.061803700156273630,19837,5358,56913579.00,8572,43.21,52.80,3.20
27-January-2015,2880.00,2880.00,2822.05,2856.70,2842.932852193995381062,17320,4549,49239597.00,7616,43.97,57.95,-23.30
23-January-2015,2844.00,2893.50,2844.00,2859.65,2866.434498120562439092,21549,4124,61768797.00,8364,38.81,49.50,15.65
22-January-2015,2920.00,2920.00,2815.60,2838.15,2855.027199621570482497,38052,6423,108639495.00,13533,35.56,104.40,-81.85
21-January-2015,2830.00,2895.75,2830.00,2876.50,2858.824561893848346795,35779,6760,102285884.00,17309,48.38,65.75,46.50
20-January-2015,2859.00,2860.00,2797.20,2827.70,2824.009400826446280991,38720,8281,109345644.00,19272,49.77,62.80,-31.30
19-January-2015,2900.00,2920.55,2835.00,2841.75,2865.565497606607640083,31963,6139,91592070.00,18489,57.85,85.55,-58.25
16-January-2015,2942.00,2954.75,2892.00,2896.85,2913.239993935718617343,32980,6813,96078655.00,18554,56.26,62.75,-45.15
15-January-2015,2915.05,2965.00,2915.05,2950.25,2945.425987217530244236,17524,2576,51615645.00,6266,35.76,49.95,35.20
14-January-2015,2882.55,2922.00,2882.55,2905.20,2898.807331771007700033,41818,6790,121222325.00,22478,53.75,39.45,22.65
13-January-2015,2925.00,2957.75,2887.25,2893.70,2913.775710708965866954,31553,6970,91938365.00,13311,42.19,70.50,-31.30
12-January-2015,2990.25,2990.25,2925.65,2936.20,2949.548796995764377101,22901,3979,67547617.00,9013,39.36,64.60,-54.05
9-January-2015,3000.00,3010.00,2968.55,2993.15,2991.347604917337855023,16513,3060,49396123.00,6163,37.32,41.45,-6.85
8-January-2015,2980.00,2998.65,2954.05,2984.45,2976.153514245979388795,28043,4622,83460273.00,11150,39.76,44.60,4.45
7-January-2015,3005.00,3019.80,2967.05,2977.10,2987.555679287305122494,16164,3841,48290850.00,3726,23.05,52.75,-27.90
6-January-2015,3100.00,3100.00,3001.05,3011.80,3043.406582003261352967,20237,4573,61589419.00,6800,33.60,98.95,-88.20
5-January-2015,3100.00,3149.20,3098.55,3118.65,3127.452539903080416144,29509,3586,92287997.00,8041,27.25,50.65,18.65
2-January-2015,3110.00,3117.80,3092.55,3097.75,3103.053846153846153846,9620,1976,29851378.00,2108,21.91,25.25,-12.25
1-January-2015,3100.00,3121.90,3081.60,3107.30,3101.609449501517121803,9228,1550,28621652.00,2482,26.90,40.30,7.30
