Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-January-2015,2140.20,2147.35,2110.00,2114.15,2122.952300554951992248,68114,6788,144602773.00,17359,25.49,37.35,-26.05
15-January-2015,2144.00,2152.90,2114.50,2133.95,2137.435726657351083145,119513,13818,255451356.00,60575,50.68,38.40,-10.05
14-January-2015,2095.00,2135.00,2092.90,2128.80,2111.913160642046196006,153260,12490,323671811.00,67541,44.07,42.10,33.80
13-January-2015,2114.40,2114.40,2075.15,2087.25,2087.945051762055463176,93215,9527,194627798.00,24996,26.82,39.25,-27.15
12-January-2015,2095.05,2119.00,2076.25,2114.75,2100.289612529054679213,221565,18848,465350668.00,67426,30.43,42.75,19.70
9-January-2015,1985.00,2108.00,1914.10,2073.60,2030.330906120915927208,1128867,114311,2291973559.00,166176,14.72,193.90,88.60
8-January-2015,1982.50,1996.85,1951.00,1974.55,1962.740813135261923377,787864,10915,1546372828.00,732650,92.99,45.85,-7.95
7-January-2015,1957.10,1975.30,1950.00,1964.80,1965.099438778012695904,774738,11785,1522437209.00,696719,89.93,25.30,7.70
6-January-2015,1984.90,1988.00,1935.00,1956.85,1953.363967037628731057,221586,16076,432838108.00,132099,59.62,53.00,-28.05
5-January-2015,2014.70,2029.65,1977.65,1996.60,2006.156214339476048267,82374,8886,165255112.00,36107,43.83,52.00,-18.10
2-January-2015,1975.00,2019.60,1973.90,2013.45,2001.973152382357279834,61011,6879,122142384.00,25532,41.85,45.70,38.45
1-January-2015,1967.80,1981.20,1957.45,1975.80,1972.204727722121427256,38031,3712,75004918.00,16232,42.68,23.75,8.00
