Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-February-2015,2470.00,2546.75,2461.75,2538.65,2512.739402356096159371,104410,13897,262355121.00,34785,33.32,85.00,68.65
12-February-2015,2479.00,2479.00,2448.00,2462.80,2462.400505108483526575,43555,9615,107249854.00,15837,36.36,31.00,-16.20
11-February-2015,2460.00,2487.60,2448.00,2460.15,2468.977982967279246974,55775,10725,137707247.00,17272,30.97,39.60,0.15
10-February-2015,2505.00,2524.20,2436.00,2442.95,2471.669832258744344412,151841,18371,375300819.00,68694,45.24,88.20,-62.05
9-February-2015,2575.00,2575.00,2501.00,2515.15,2532.234384305482571378,57090,6706,144565261.00,18628,32.63,74.00,-59.85
6-February-2015,2552.00,2592.00,2551.90,2576.00,2578.845287408500255348,70492,10083,181787962.00,20751,29.44,40.10,24.00
5-February-2015,2515.00,2590.00,2515.00,2551.90,2572.781870177894127506,231486,13579,595562984.00,145349,62.79,75.00,36.90
4-February-2015,2565.00,2569.65,2503.45,2514.00,2521.863808872021402351,48219,8618,121601751.00,15341,31.82,66.20,-51.00
3-February-2015,2501.00,2560.00,2501.00,2554.80,2536.436408539597168102,91105,9055,231082039.00,28073,30.81,59.00,53.80
2-February-2015,2482.10,2520.00,2464.50,2512.80,2499.901939188923415804,50846,6365,127110014.00,11125,21.88,55.50,30.70
30-January-2015,2545.00,2574.95,2470.15,2481.00,2500.668092641967447968,150774,28596,377035731.00,59750,39.63,104.80,-64.00
29-January-2015,2535.00,2558.40,2512.10,2541.35,2527.780930030092548782,52837,5456,133560361.00,22340,42.28,46.30,6.35
28-January-2015,2503.00,2543.05,2501.35,2534.70,2528.472720708970432392,85871,8643,217122481.00,39884,46.45,41.70,31.70
27-January-2015,2519.90,2519.90,2490.10,2502.80,2501.771076026977314530,52192,6186,130572436.00,31702,60.74,29.80,-17.10
23-January-2015,2505.00,2530.00,2495.10,2501.70,2507.412749127836689578,57902,7390,145184213.00,21380,36.92,34.90,-3.30
22-January-2015,2511.90,2520.80,2495.00,2512.75,2508.395667357852231801,54978,7811,137906577.00,22640,41.18,25.80,0.85
21-January-2015,2516.00,2519.00,2490.10,2511.35,2507.087418273538880223,60262,8242,151082102.00,17482,29.01,28.90,-4.65
20-January-2015,2526.90,2529.65,2483.25,2499.55,2498.100197553883376617,90102,8370,225083824.00,43542,48.33,46.40,-27.35
19-January-2015,2531.90,2552.70,2502.90,2509.75,2516.787374070839811718,46951,5977,118165684.00,13326,28.38,49.80,-22.15
16-January-2015,2540.00,2545.00,2484.00,2531.90,2512.466272260199416554,183736,19674,461630503.00,35040,19.07,61.00,-8.10
15-January-2015,2521.95,2583.50,2521.95,2545.00,2538.020364964965598083,948639,17164,2407665101.00,833699,87.88,61.55,23.05
14-January-2015,2503.55,2530.80,2503.00,2518.15,2516.332984802431610942,41125,5398,103484194.00,8134,19.78,27.80,14.60
13-January-2015,2515.30,2530.00,2480.25,2498.30,2508.244699478913946963,47401,9097,118893307.00,15750,33.23,49.75,-17.00
12-January-2015,2520.00,2529.00,2480.85,2512.05,2499.059139535243757063,64593,8315,161421727.00,25612,39.65,48.15,-7.95
9-January-2015,2450.00,2518.00,2450.00,2512.20,2491.040931545518701482,96356,13024,240026740.00,32332,33.55,68.00,62.20
8-January-2015,2445.00,2450.00,2423.05,2443.85,2436.431948614647865911,52622,6962,128209922.00,23569,44.79,26.95,-1.15
7-January-2015,2460.50,2479.00,2407.40,2416.80,2426.052668289419367695,140502,9614,340865252.00,89487,63.69,71.60,-43.70
6-January-2015,2527.00,2527.00,2440.05,2446.55,2469.648045135781209285,88267,14486,217988424.00,35843,40.61,86.95,-80.45
5-January-2015,2593.00,2599.05,2527.00,2537.90,2561.183556053330060295,65179,8523,166935383.00,17856,27.40,72.05,-55.10
2-January-2015,2547.25,2589.00,2547.25,2570.85,2569.277150470856575054,88562,5697,227540323.00,69280,78.23,41.75,23.60
1-January-2015,2554.35,2563.50,2542.00,2548.20,2548.912735314130188251,17636,3142,44952625.00,5729,32.48,21.50,-6.15
